// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 14 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
BuildScript: D:\dotnet-pinvoke-bench\src\PInvokeBench\bin\Release\net48\7baac886-0571-43a9-8f3f-0ec267008e17.bat
// ***** Done, took 00:00:03 (3.17 sec)   *****
// Found 12 benchmarks:
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
//   FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
//   FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
//   FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\dotnet-pinvoke-bench\src\PInvokeBench\bin\Release\net48\7baac886-0571-43a9-8f3f-0ec267008e17.exe --anonymousPipes 1600 1596 --benchmarkName "PInvokeBench.FillBenchmarks.V1_DllImport_ByteArray(Size: 0)" --job ShortRun --benchmarkId 0 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256
// GC=Concurrent Workstation
// HardwareIntrinsics= VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 23.018 ns, StdErr = 1.154 ns (5.01%), N = 3, StdDev = 1.999 ns
Min = 21.692 ns, Q1 = 21.868 ns, Median = 22.044 ns, Q3 = 23.680 ns, Max = 25.317 ns
IQR = 1.812 ns, LowerFence = 19.150 ns, UpperFence = 26.399 ns
ConfidenceInterval = [-13.449 ns; 59.485 ns] (CI 99.9%), Margin = 36.467 ns (158.43% of Mean)
Skewness = 0.37, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[21.685 ns ; 25.324 ns) | @@@
---------------------------------------------------

FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=0]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 22.812 ns, StdErr = 1.228 ns (5.38%), N = 3, StdDev = 2.126 ns
Min = 21.503 ns, Q1 = 21.586 ns, Median = 21.668 ns, Q3 = 23.467 ns, Max = 25.266 ns
IQR = 1.881 ns, LowerFence = 18.764 ns, UpperFence = 26.288 ns
ConfidenceInterval = [-15.978 ns; 61.602 ns] (CI 99.9%), Margin = 38.790 ns (170.04% of Mean)
Skewness = 0.38, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[21.449 ns ; 25.319 ns) | @@@
---------------------------------------------------

FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 13.948 ns, StdErr = 0.712 ns (5.10%), N = 3, StdDev = 1.233 ns
Min = 13.103 ns, Q1 = 13.240 ns, Median = 13.377 ns, Q3 = 14.370 ns, Max = 15.363 ns
IQR = 1.130 ns, LowerFence = 11.546 ns, UpperFence = 16.065 ns
ConfidenceInterval = [-8.550 ns; 36.445 ns] (CI 99.9%), Margin = 22.498 ns (161.30% of Mean)
Skewness = 0.36, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[11.981 ns ; 14.362 ns) | @@
[14.362 ns ; 16.485 ns) | @
---------------------------------------------------

FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 25.242 ns, StdErr = 1.040 ns (4.12%), N = 3, StdDev = 1.802 ns
Min = 24.023 ns, Q1 = 24.208 ns, Median = 24.392 ns, Q3 = 25.852 ns, Max = 27.312 ns
IQR = 1.644 ns, LowerFence = 21.741 ns, UpperFence = 28.319 ns
ConfidenceInterval = [-7.629 ns; 58.114 ns] (CI 99.9%), Margin = 32.872 ns (130.22% of Mean)
Skewness = 0.37, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[22.383 ns ; 25.847 ns) | @@
[25.847 ns ; 28.952 ns) | @
---------------------------------------------------

FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=16]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 25.458 ns, StdErr = 1.354 ns (5.32%), N = 3, StdDev = 2.346 ns
Min = 23.430 ns, Q1 = 24.174 ns, Median = 24.918 ns, Q3 = 26.472 ns, Max = 28.027 ns
IQR = 2.298 ns, LowerFence = 20.726 ns, UpperFence = 29.920 ns
ConfidenceInterval = [-17.335 ns; 68.251 ns] (CI 99.9%), Margin = 42.793 ns (168.09% of Mean)
Skewness = 0.22, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[22.039 ns ; 26.309 ns) | @@
[26.309 ns ; 30.162 ns) | @
---------------------------------------------------

FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 56.287 ns, StdErr = 3.855 ns (6.85%), N = 3, StdDev = 6.677 ns
Min = 50.813 ns, Q1 = 52.567 ns, Median = 54.321 ns, Q3 = 59.024 ns, Max = 63.726 ns
IQR = 6.457 ns, LowerFence = 42.882 ns, UpperFence = 68.708 ns
ConfidenceInterval = [-65.531 ns; 178.104 ns] (CI 99.9%), Margin = 121.818 ns (216.42% of Mean)
Skewness = 0.27, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[46.490 ns ; 58.644 ns) | @@
[58.644 ns ; 69.803 ns) | @
---------------------------------------------------

FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 59.994 ns, StdErr = 0.105 ns (0.17%), N = 3, StdDev = 0.181 ns
Min = 59.789 ns, Q1 = 59.924 ns, Median = 60.058 ns, Q3 = 60.096 ns, Max = 60.134 ns
IQR = 0.172 ns, LowerFence = 59.665 ns, UpperFence = 60.354 ns
ConfidenceInterval = [56.691 ns; 63.296 ns] (CI 99.9%), Margin = 3.303 ns (5.50% of Mean)
Skewness = -0.31, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[59.625 ns ; 60.299 ns) | @@@
---------------------------------------------------

FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=256]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 59.356 ns, StdErr = 0.698 ns (1.18%), N = 3, StdDev = 1.208 ns
Min = 58.107 ns, Q1 = 58.775 ns, Median = 59.443 ns, Q3 = 59.981 ns, Max = 60.519 ns
IQR = 1.206 ns, LowerFence = 56.966 ns, UpperFence = 61.790 ns
ConfidenceInterval = [37.312 ns; 81.400 ns] (CI 99.9%), Margin = 22.044 ns (37.14% of Mean)
Skewness = -0.07, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[57.007 ns ; 58.881 ns) | @
[58.881 ns ; 61.080 ns) | @@
---------------------------------------------------

FillBenchmarks.'DllImport byte[]': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 546.843 ns, StdErr = 4.172 ns (0.76%), N = 3, StdDev = 7.226 ns
Min = 539.543 ns, Q1 = 543.269 ns, Median = 546.995 ns, Q3 = 550.494 ns, Max = 553.993 ns
IQR = 7.225 ns, LowerFence = 532.431 ns, UpperFence = 561.331 ns
ConfidenceInterval = [415.011 ns; 678.676 ns] (CI 99.9%), Margin = 131.832 ns (24.11% of Mean)
Skewness = -0.02, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[532.966 ns ; 543.918 ns) | @
[543.918 ns ; 557.070 ns) | @@
---------------------------------------------------

FillBenchmarks.'DllImport byte* + fixed': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 585.600 ns, StdErr = 11.215 ns (1.92%), N = 3, StdDev = 19.425 ns
Min = 564.373 ns, Q1 = 577.154 ns, Median = 589.935 ns, Q3 = 596.213 ns, Max = 602.492 ns
IQR = 19.059 ns, LowerFence = 548.565 ns, UpperFence = 624.802 ns
ConfidenceInterval = [231.208 ns; 939.992 ns] (CI 99.9%), Margin = 354.392 ns (60.52% of Mean)
Skewness = -0.21, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[546.695 ns ; 578.535 ns) | @
[578.535 ns ; 620.170 ns) | @@
---------------------------------------------------

FillBenchmarks.'DllImport ref byte + GetReference': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3) [Size=4096]
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 631.116 ns, StdErr = 29.364 ns (4.65%), N = 3, StdDev = 50.861 ns
Min = 581.189 ns, Q1 = 605.244 ns, Median = 629.299 ns, Q3 = 656.080 ns, Max = 682.861 ns
IQR = 50.836 ns, LowerFence = 528.989 ns, UpperFence = 732.334 ns
ConfidenceInterval = [-296.772 ns; 1,559.005 ns] (CI 99.9%), Margin = 927.888 ns (147.02% of Mean)
Skewness = 0.04, Kurtosis = 0.67, MValue = 2
-------------------- Histogram --------------------
[558.959 ns ; 651.529 ns) | @@
[651.529 ns ; 729.147 ns) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 11 (10.0.26200.8328)
11th Gen Intel Core i7-1195G7 2.90GHz, 1 CPU, 8 logical and 4 physical cores
  [Host]   : .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256
  ShortRun : .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256

Job=ShortRun  IterationCount=3  LaunchCount=1  
WarmupCount=3  

| Method                              | Size | Mean      | Error      | StdDev    | Ratio | RatioSD | Allocated | Alloc Ratio |
|------------------------------------ |----- |----------:|-----------:|----------:|------:|--------:|----------:|------------:|
| 'DllImport byte[]'                  | 0    |  12.25 ns |  31.978 ns |  1.753 ns |  1.01 |    0.17 |         - |          NA |
| 'DllImport byte* + fixed'           | 0    |  23.02 ns |  36.467 ns |  1.999 ns |  1.90 |    0.26 |         - |          NA |
| 'DllImport ref byte + GetReference' | 0    |  22.81 ns |  38.790 ns |  2.126 ns |  1.89 |    0.27 |         - |          NA |
|                                     |      |           |            |           |       |         |           |             |
| 'DllImport byte[]'                  | 16   |  13.95 ns |  22.498 ns |  1.233 ns |  1.00 |    0.11 |         - |          NA |
| 'DllImport byte* + fixed'           | 16   |  25.24 ns |  32.872 ns |  1.802 ns |  1.82 |    0.17 |         - |          NA |
| 'DllImport ref byte + GetReference' | 16   |  25.46 ns |  42.793 ns |  2.346 ns |  1.83 |    0.20 |         - |          NA |
|                                     |      |           |            |           |       |         |           |             |
| 'DllImport byte[]'                  | 256  |  56.29 ns | 121.818 ns |  6.677 ns |  1.01 |    0.14 |         - |          NA |
| 'DllImport byte* + fixed'           | 256  |  59.99 ns |   3.303 ns |  0.181 ns |  1.08 |    0.11 |         - |          NA |
| 'DllImport ref byte + GetReference' | 256  |  59.36 ns |  22.044 ns |  1.208 ns |  1.06 |    0.11 |         - |          NA |
|                                     |      |           |            |           |       |         |           |             |
| 'DllImport byte[]'                  | 4096 | 546.84 ns | 131.832 ns |  7.226 ns |  1.00 |    0.02 |         - |          NA |
| 'DllImport byte* + fixed'           | 4096 | 585.60 ns | 354.392 ns | 19.425 ns |  1.07 |    0.03 |         - |          NA |
| 'DllImport ref byte + GetReference' | 4096 | 631.12 ns | 927.888 ns | 50.861 ns |  1.15 |    0.08 |         - |          NA |

// * Legends *
  Size        : Value of the 'Size' parameter
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD     : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns        : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:01:43 (103.78 sec), executed benchmarks: 12

// Found 2 benchmarks:
//   NoopBenchmarks.'DllImport byte* + fixed (noop)': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)
//   NoopBenchmarks.'DllImport ref byte (noop)': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: NoopBenchmarks.'DllImport byte* + fixed (noop)': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\dotnet-pinvoke-bench\src\PInvokeBench\bin\Release\net48\7baac886-0571-43a9-8f3f-0ec267008e17.exe --anonymousPipes 1656 1696 --benchmarkName PInvokeBench.NoopBenchmarks.V2_Fixed --job ShortRun --benchmarkId 12 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256
// GC=Concurrent Workstation
// HardwareIntrinsics= VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 201600.00 ns, 201.6000 us/op
WorkloadJitting  1: 1 op, 574700.00 ns, 574.7000 us/op

OverheadJitting  2: 16 op, 374200.00 ns, 23.3875 us/op
WorkloadJitting  2: 16 op, 348700.00 ns, 21.7938 us/op

WorkloadPilot    1: 16 op, 1500.00 ns, 93.7500 ns/op
WorkloadPilot    2: 32 op, 500.00 ns, 15.6250 ns/op
WorkloadPilot    3: 64 op, 800.00 ns, 12.5000 ns/op
WorkloadPilot    4: 128 op, 1400.00 ns, 10.9375 ns/op
WorkloadPilot    5: 256 op, 3100.00 ns, 12.1094 ns/op
WorkloadPilot    6: 512 op, 5300.00 ns, 10.3516 ns/op
WorkloadPilot    7: 1024 op, 9600.00 ns, 9.3750 ns/op
WorkloadPilot    8: 2048 op, 20100.00 ns, 9.8145 ns/op
WorkloadPilot    9: 4096 op, 38900.00 ns, 9.4971 ns/op
WorkloadPilot   10: 8192 op, 84900.00 ns, 10.3638 ns/op
WorkloadPilot   11: 16384 op, 170100.00 ns, 10.3821 ns/op
WorkloadPilot   12: 32768 op, 334800.00 ns, 10.2173 ns/op
WorkloadPilot   13: 65536 op, 643600.00 ns, 9.8206 ns/op
WorkloadPilot   14: 131072 op, 1335700.00 ns, 10.1906 ns/op
WorkloadPilot   15: 262144 op, 2675200.00 ns, 10.2051 ns/op
WorkloadPilot   16: 524288 op, 5704200.00 ns, 10.8799 ns/op
WorkloadPilot   17: 1048576 op, 11454900.00 ns, 10.9242 ns/op
WorkloadPilot   18: 2097152 op, 24843100.00 ns, 11.8461 ns/op
WorkloadPilot   19: 4194304 op, 49432600.00 ns, 11.7857 ns/op
WorkloadPilot   20: 8388608 op, 101686000.00 ns, 12.1219 ns/op
WorkloadPilot   21: 16777216 op, 219219700.00 ns, 13.0665 ns/op
WorkloadPilot   22: 33554432 op, 475705800.00 ns, 14.1771 ns/op
WorkloadPilot   23: 67108864 op, 920268200.00 ns, 13.7131 ns/op

OverheadWarmup   1: 67108864 op, 141821300.00 ns, 2.1133 ns/op
OverheadWarmup   2: 67108864 op, 127859300.00 ns, 1.9053 ns/op
OverheadWarmup   3: 67108864 op, 127798500.00 ns, 1.9043 ns/op
OverheadWarmup   4: 67108864 op, 150910600.00 ns, 2.2487 ns/op
OverheadWarmup   5: 67108864 op, 158767000.00 ns, 2.3658 ns/op
OverheadWarmup   6: 67108864 op, 169238300.00 ns, 2.5218 ns/op
OverheadWarmup   7: 67108864 op, 165414300.00 ns, 2.4649 ns/op
OverheadWarmup   8: 67108864 op, 146257300.00 ns, 2.1794 ns/op
OverheadWarmup   9: 67108864 op, 136666200.00 ns, 2.0365 ns/op
OverheadWarmup  10: 67108864 op, 133577800.00 ns, 1.9905 ns/op

OverheadActual   1: 67108864 op, 133026600.00 ns, 1.9823 ns/op
OverheadActual   2: 67108864 op, 129037900.00 ns, 1.9228 ns/op
OverheadActual   3: 67108864 op, 127886800.00 ns, 1.9057 ns/op
OverheadActual   4: 67108864 op, 128471500.00 ns, 1.9144 ns/op
OverheadActual   5: 67108864 op, 126955100.00 ns, 1.8918 ns/op
OverheadActual   6: 67108864 op, 126294400.00 ns, 1.8819 ns/op
OverheadActual   7: 67108864 op, 125991500.00 ns, 1.8774 ns/op
OverheadActual   8: 67108864 op, 128912000.00 ns, 1.9209 ns/op
OverheadActual   9: 67108864 op, 129034800.00 ns, 1.9228 ns/op
OverheadActual  10: 67108864 op, 127163400.00 ns, 1.8949 ns/op
OverheadActual  11: 67108864 op, 125550600.00 ns, 1.8708 ns/op
OverheadActual  12: 67108864 op, 125975800.00 ns, 1.8772 ns/op
OverheadActual  13: 67108864 op, 125743500.00 ns, 1.8737 ns/op
OverheadActual  14: 67108864 op, 125798000.00 ns, 1.8745 ns/op
OverheadActual  15: 67108864 op, 125803300.00 ns, 1.8746 ns/op

WorkloadWarmup   1: 67108864 op, 880401400.00 ns, 13.1190 ns/op
WorkloadWarmup   2: 67108864 op, 938293000.00 ns, 13.9817 ns/op
WorkloadWarmup   3: 67108864 op, 1039753900.00 ns, 15.4935 ns/op

// BeforeActualRun
WorkloadActual   1: 67108864 op, 973460700.00 ns, 14.5057 ns/op
WorkloadActual   2: 67108864 op, 954458300.00 ns, 14.2225 ns/op
WorkloadActual   3: 67108864 op, 892801800.00 ns, 13.3038 ns/op

// AfterActualRun
WorkloadResult   1: 67108864 op, 846505600.00 ns, 12.6139 ns/op
WorkloadResult   2: 67108864 op, 827503200.00 ns, 12.3308 ns/op
WorkloadResult   3: 67108864 op, 765846700.00 ns, 11.4120 ns/op
// GC:  0 0 0 8192 67108864
// Threading:  0 0 67108864

// AfterAll
// Benchmark Process 9464 has exited with code 0.

Mean = 12.119 ns, StdErr = 0.363 ns (2.99%), N = 3, StdDev = 0.628 ns
Min = 11.412 ns, Q1 = 11.871 ns, Median = 12.331 ns, Q3 = 12.472 ns, Max = 12.614 ns
IQR = 0.601 ns, LowerFence = 10.970 ns, UpperFence = 13.374 ns
ConfidenceInterval = [0.656 ns; 23.582 ns] (CI 99.9%), Margin = 11.463 ns (94.59% of Mean)
Skewness = -0.3, Kurtosis = 0.67, MValue = 2

// ** Remained 1 (7.1%) benchmark(s) to run. Estimated finish 2026-05-10 14:45 (0h 0m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: NoopBenchmarks.'DllImport ref byte (noop)': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)
// *** Execute ***
// Launch: 1 / 1
// Execute: D:\dotnet-pinvoke-bench\src\PInvokeBench\bin\Release\net48\7baac886-0571-43a9-8f3f-0ec267008e17.exe --anonymousPipes 1804 1832 --benchmarkName PInvokeBench.NoopBenchmarks.V3_RefByte --job ShortRun --benchmarkId 13 in 
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.14.0
// Runtime=.NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256
// GC=Concurrent Workstation
// HardwareIntrinsics= VectorSize=256
// Job: ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)

OverheadJitting  1: 1 op, 262700.00 ns, 262.7000 us/op
WorkloadJitting  1: 1 op, 6037200.00 ns, 6.0372 ms/op

OverheadJitting  2: 16 op, 437300.00 ns, 27.3313 us/op
WorkloadJitting  2: 16 op, 439700.00 ns, 27.4813 us/op

WorkloadPilot    1: 16 op, 1800.00 ns, 112.5000 ns/op
WorkloadPilot    2: 32 op, 1200.00 ns, 37.5000 ns/op
WorkloadPilot    3: 64 op, 2100.00 ns, 32.8125 ns/op
WorkloadPilot    4: 128 op, 3200.00 ns, 25.0000 ns/op
WorkloadPilot    5: 256 op, 6100.00 ns, 23.8281 ns/op
WorkloadPilot    6: 512 op, 11700.00 ns, 22.8516 ns/op
WorkloadPilot    7: 1024 op, 24300.00 ns, 23.7305 ns/op
WorkloadPilot    8: 2048 op, 46600.00 ns, 22.7539 ns/op
WorkloadPilot    9: 4096 op, 94100.00 ns, 22.9736 ns/op
WorkloadPilot   10: 8192 op, 195200.00 ns, 23.8281 ns/op
WorkloadPilot   11: 16384 op, 371300.00 ns, 22.6624 ns/op
WorkloadPilot   12: 32768 op, 760200.00 ns, 23.1995 ns/op
WorkloadPilot   13: 65536 op, 1507300.00 ns, 22.9996 ns/op
WorkloadPilot   14: 131072 op, 2940400.00 ns, 22.4335 ns/op
WorkloadPilot   15: 262144 op, 5788600.00 ns, 22.0818 ns/op
WorkloadPilot   16: 524288 op, 11539600.00 ns, 22.0100 ns/op
WorkloadPilot   17: 1048576 op, 23806400.00 ns, 22.7036 ns/op
WorkloadPilot   18: 2097152 op, 47056300.00 ns, 22.4382 ns/op
WorkloadPilot   19: 4194304 op, 94519100.00 ns, 22.5351 ns/op
WorkloadPilot   20: 8388608 op, 198792700.00 ns, 23.6979 ns/op
WorkloadPilot   21: 16777216 op, 403036100.00 ns, 24.0228 ns/op
WorkloadPilot   22: 33554432 op, 896140600.00 ns, 26.7071 ns/op

OverheadWarmup   1: 33554432 op, 68417500.00 ns, 2.0390 ns/op
OverheadWarmup   2: 33554432 op, 66574900.00 ns, 1.9841 ns/op
OverheadWarmup   3: 33554432 op, 71826700.00 ns, 2.1406 ns/op
OverheadWarmup   4: 33554432 op, 75373800.00 ns, 2.2463 ns/op
OverheadWarmup   5: 33554432 op, 69749100.00 ns, 2.0787 ns/op
OverheadWarmup   6: 33554432 op, 73717600.00 ns, 2.1970 ns/op
OverheadWarmup   7: 33554432 op, 71638100.00 ns, 2.1350 ns/op

OverheadActual   1: 33554432 op, 66749000.00 ns, 1.9893 ns/op
OverheadActual   2: 33554432 op, 66422300.00 ns, 1.9795 ns/op
OverheadActual   3: 33554432 op, 65807000.00 ns, 1.9612 ns/op
OverheadActual   4: 33554432 op, 70624100.00 ns, 2.1048 ns/op
OverheadActual   5: 33554432 op, 69763700.00 ns, 2.0791 ns/op
OverheadActual   6: 33554432 op, 70257800.00 ns, 2.0938 ns/op
OverheadActual   7: 33554432 op, 68478200.00 ns, 2.0408 ns/op
OverheadActual   8: 33554432 op, 63433600.00 ns, 1.8905 ns/op
OverheadActual   9: 33554432 op, 64745500.00 ns, 1.9296 ns/op
OverheadActual  10: 33554432 op, 64102000.00 ns, 1.9104 ns/op
OverheadActual  11: 33554432 op, 64628700.00 ns, 1.9261 ns/op
OverheadActual  12: 33554432 op, 64433400.00 ns, 1.9203 ns/op
OverheadActual  13: 33554432 op, 64286100.00 ns, 1.9159 ns/op
OverheadActual  14: 33554432 op, 63251400.00 ns, 1.8850 ns/op
OverheadActual  15: 33554432 op, 63909700.00 ns, 1.9047 ns/op

WorkloadWarmup   1: 33554432 op, 776818400.00 ns, 23.1510 ns/op
WorkloadWarmup   2: 33554432 op, 758244400.00 ns, 22.5974 ns/op
WorkloadWarmup   3: 33554432 op, 741299900.00 ns, 22.0925 ns/op

// BeforeActualRun
WorkloadActual   1: 33554432 op, 791451000.00 ns, 23.5871 ns/op
WorkloadActual   2: 33554432 op, 917769200.00 ns, 27.3517 ns/op
WorkloadActual   3: 33554432 op, 769869800.00 ns, 22.9439 ns/op

// AfterActualRun
WorkloadResult   1: 33554432 op, 726705500.00 ns, 21.6575 ns/op
WorkloadResult   2: 33554432 op, 853023700.00 ns, 25.4221 ns/op
WorkloadResult   3: 33554432 op, 705124300.00 ns, 21.0143 ns/op
// GC:  0 0 0 8192 33554432
// Threading:  0 0 33554432

// AfterAll
// Benchmark Process 30588 has exited with code 0.

Mean = 22.698 ns, StdErr = 1.375 ns (6.06%), N = 3, StdDev = 2.381 ns
Min = 21.014 ns, Q1 = 21.336 ns, Median = 21.658 ns, Q3 = 23.540 ns, Max = 25.422 ns
IQR = 2.204 ns, LowerFence = 18.030 ns, UpperFence = 26.846 ns
ConfidenceInterval = [-20.740 ns; 66.136 ns] (CI 99.9%), Margin = 43.438 ns (191.37% of Mean)
Skewness = 0.35, Kurtosis = 0.67, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2026-05-10 14:45 (0h 0m from now) **
Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\PInvokeBench.NoopBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\PInvokeBench.NoopBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\PInvokeBench.NoopBenchmarks-report.html

// * Detailed results *
NoopBenchmarks.'DllImport byte* + fixed (noop)': ShortRun(IterationCount=3, LaunchCount=1, WarmupCount=3)
Runtime = .NET Framework 4.8.1 (4.8.9325.0), X64 RyuJIT VectorSize=256; GC = Concurrent Workstation
Mean = 12.119 ns, StdErr = 0.363 ns (2.99%), N = 3, StdDev = 0.628 ns
